,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,SEMANA,UUID
1255,CUSCO,CUSCO,WANCHAQ,080108,2021-09,2
1256,CUSCO,ESPINAR,ALTO PICHIGUA,080808,2021-07,1
1257,CUSCO,ESPINAR,CONDOROMA,080802,2021-07,1
1258,CUSCO,ESPINAR,COPORAQUE,080803,2021-07,1
1259,CUSCO,ESPINAR,COPORAQUE,080803,2021-08,2
1260,CUSCO,ESPINAR,ESPINAR,080801,2021-06,1
1261,CUSCO,ESPINAR,ESPINAR,080801,2021-07,5
1262,CUSCO,ESPINAR,ESPINAR,080801,2021-08,4
1263,CUSCO,ESPINAR,ESPINAR,080801,2021-09,3
1264,CUSCO,ESPINAR,OCORURO,080804,2021-08,1
1265,CUSCO,ESPINAR,PALLPATA,080805,2021-08,2
1266,CUSCO,ESPINAR,PICHIGUA,080806,2021-08,2
1267,CUSCO,ESPINAR,SUYCKUTAMBO,080807,2021-08,1
1268,CUSCO,LA CONVENCION,ECHARATE,080902,2021-06,1
1269,CUSCO,LA CONVENCION,ECHARATE,080902,2021-07,1
1270,CUSCO,LA CONVENCION,ECHARATE,080902,2021-08,1
1271,CUSCO,LA CONVENCION,HUAYOPATA,080903,2021-08,1
1272,CUSCO,LA CONVENCION,INKAWASI,080911,2021-08,1
1273,CUSCO,LA CONVENCION,KIMBIRI,080907,2021-06,1
1274,CUSCO,LA CONVENCION,KIMBIRI,080907,2021-07,4
1275,CUSCO,LA CONVENCION,KIMBIRI,080907,2021-08,3
1276,CUSCO,LA CONVENCION,MARANURA,080904,2021-06,1
1277,CUSCO,LA CONVENCION,MARANURA,080904,2021-07,1
1278,CUSCO,LA CONVENCION,MARANURA,080904,2021-08,1
1279,CUSCO,LA CONVENCION,MEGANTONI,080914,2021-06,1
1280,CUSCO,LA CONVENCION,MEGANTONI,080914,2021-07,1
1281,CUSCO,LA CONVENCION,MEGANTONI,080914,2021-08,5
1282,CUSCO,LA CONVENCION,OCOBAMBA,080905,2021-07,2
1283,CUSCO,LA CONVENCION,OCOBAMBA,080905,2021-08,1
1284,CUSCO,LA CONVENCION,PICHARI,080910,2021-06,1
1285,CUSCO,LA CONVENCION,PICHARI,080910,2021-07,5
1286,CUSCO,LA CONVENCION,PICHARI,080910,2021-08,3
1287,CUSCO,LA CONVENCION,QUELLOUNO,080906,2021-06,2
1288,CUSCO,LA CONVENCION,QUELLOUNO,080906,2021-07,1
1289,CUSCO,LA CONVENCION,QUELLOUNO,080906,2021-08,2
1290,CUSCO,LA CONVENCION,SANTA ANA,080901,2021-06,3
1291,CUSCO,LA CONVENCION,SANTA ANA,080901,2021-07,4
1292,CUSCO,LA CONVENCION,SANTA ANA,080901,2021-08,4
1293,CUSCO,LA CONVENCION,SANTA ANA,080901,2021-09,3
1294,CUSCO,LA CONVENCION,SANTA TERESA,080908,2021-06,1
1295,CUSCO,LA CONVENCION,SANTA TERESA,080908,2021-08,1
1296,CUSCO,LA CONVENCION,SANTA TERESA,080908,2021-09,1
1297,CUSCO,LA CONVENCION,VILCABAMBA,080909,2021-06,2
1298,CUSCO,LA CONVENCION,VILCABAMBA,080909,2021-08,1
1299,CUSCO,LA CONVENCION,VILCABAMBA,080909,2021-09,1
1300,CUSCO,PARURO,ACCHA,081002,2021-08,2
1301,CUSCO,PARURO,ACCHA,081002,2021-09,1
1302,CUSCO,PARURO,CCAPI,081003,2021-07,1
1303,CUSCO,PARURO,CCAPI,081003,2021-08,1
1304,CUSCO,PARURO,COLCHA,081004,2021-08,1
1305,CUSCO,PARURO,HUANOQUITE,081005,2021-08,2
1306,CUSCO,PARURO,OMACHA,081006,2021-08,2
1307,CUSCO,PARURO,PACCARITAMBO,081007,2021-08,1
1308,CUSCO,PARURO,PARURO,081001,2021-06,1
1309,CUSCO,PARURO,PARURO,081001,2021-07,2
1310,CUSCO,PARURO,PARURO,081001,2021-08,1
1311,CUSCO,PARURO,PARURO,081001,2021-09,1
1312,CUSCO,PARURO,PILLPINTO,081008,2021-08,2
1313,CUSCO,PARURO,YAURISQUE,081009,2021-08,2
1314,CUSCO,PAUCARTAMBO,CAICAY,081102,2021-08,1
1315,CUSCO,PAUCARTAMBO,CHALLABAMBA,081103,2021-07,2
1316,CUSCO,PAUCARTAMBO,CHALLABAMBA,081103,2021-08,3
1317,CUSCO,PAUCARTAMBO,COLQUEPATA,081104,2021-08,3
1318,CUSCO,PAUCARTAMBO,HUANCARANI,081105,2021-06,3
1319,CUSCO,PAUCARTAMBO,HUANCARANI,081105,2021-07,2
1320,CUSCO,PAUCARTAMBO,HUANCARANI,081105,2021-08,2
1321,CUSCO,PAUCARTAMBO,KOSÑIPATA,081106,2021-08,4
1322,CUSCO,PAUCARTAMBO,KOSÑIPATA,081106,2021-09,2
1323,CUSCO,PAUCARTAMBO,PAUCARTAMBO,081101,2021-06,2
1324,CUSCO,PAUCARTAMBO,PAUCARTAMBO,081101,2021-07,1
1325,CUSCO,PAUCARTAMBO,PAUCARTAMBO,081101,2021-08,2
1326,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,081202,2021-07,1
1327,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,081202,2021-08,3
1328,CUSCO,QUISPICANCHI,CAMANTI,081203,2021-08,2
1329,CUSCO,QUISPICANCHI,CCARHUAYO,081204,2021-08,2
1330,CUSCO,QUISPICANCHI,CCATCA,081205,2021-06,2
1331,CUSCO,QUISPICANCHI,CCATCA,081205,2021-07,3
1332,CUSCO,QUISPICANCHI,CCATCA,081205,2021-08,5
1333,CUSCO,QUISPICANCHI,CUSIPATA,081206,2021-07,1
1334,CUSCO,QUISPICANCHI,CUSIPATA,081206,2021-08,3
1335,CUSCO,QUISPICANCHI,HUARO,081207,2021-07,1
1336,CUSCO,QUISPICANCHI,HUARO,081207,2021-08,1
1337,CUSCO,QUISPICANCHI,LUCRE,081208,2021-07,2
1338,CUSCO,QUISPICANCHI,LUCRE,081208,2021-08,1
1339,CUSCO,QUISPICANCHI,MARCAPATA,081209,2021-08,3
1340,CUSCO,QUISPICANCHI,OCONGATE,081210,2021-06,2
1341,CUSCO,QUISPICANCHI,OCONGATE,081210,2021-07,1
1342,CUSCO,QUISPICANCHI,OCONGATE,081210,2021-08,5
1343,CUSCO,QUISPICANCHI,OCONGATE,081210,2021-09,1
1344,CUSCO,QUISPICANCHI,OROPESA,081211,2021-07,2
1345,CUSCO,QUISPICANCHI,QUIQUIJANA,081212,2021-06,3
1346,CUSCO,QUISPICANCHI,QUIQUIJANA,081212,2021-07,5
1347,CUSCO,QUISPICANCHI,QUIQUIJANA,081212,2021-08,2
1348,CUSCO,QUISPICANCHI,QUIQUIJANA,081212,2021-09,2
1349,CUSCO,QUISPICANCHI,URCOS,081201,2021-06,4
1350,CUSCO,QUISPICANCHI,URCOS,081201,2021-07,4
1351,CUSCO,QUISPICANCHI,URCOS,081201,2021-08,3
1352,CUSCO,QUISPICANCHI,URCOS,081201,2021-09,2
1353,CUSCO,URUBAMBA,CHINCHERO,081302,2021-06,2
1354,CUSCO,URUBAMBA,CHINCHERO,081302,2021-07,4
1355,CUSCO,URUBAMBA,CHINCHERO,081302,2021-09,1
1356,CUSCO,URUBAMBA,HUAYLLABAMBA,081303,2021-07,1
1357,CUSCO,URUBAMBA,MACHUPICCHU,081304,2021-06,3
1358,CUSCO,URUBAMBA,MACHUPICCHU,081304,2021-07,1
1359,CUSCO,URUBAMBA,MACHUPICCHU,081304,2021-08,1
1360,CUSCO,URUBAMBA,MACHUPICCHU,081304,2021-09,2
1361,CUSCO,URUBAMBA,MARAS,081305,2021-06,2
1362,CUSCO,URUBAMBA,MARAS,081305,2021-07,2
1363,CUSCO,URUBAMBA,MARAS,081305,2021-09,1
1364,CUSCO,URUBAMBA,OLLANTAYTAMBO,081306,2021-06,2
1365,CUSCO,URUBAMBA,OLLANTAYTAMBO,081306,2021-07,2
1366,CUSCO,URUBAMBA,OLLANTAYTAMBO,081306,2021-08,2
1367,CUSCO,URUBAMBA,OLLANTAYTAMBO,081306,2021-09,1
1368,CUSCO,URUBAMBA,URUBAMBA,081301,2021-06,3
1369,CUSCO,URUBAMBA,URUBAMBA,081301,2021-07,2
1370,CUSCO,URUBAMBA,URUBAMBA,081301,2021-08,2
1371,CUSCO,URUBAMBA,URUBAMBA,081301,2021-09,2
1372,CUSCO,URUBAMBA,YUCAY,081307,2021-07,1
1373,HUANCAVELICA,ACOBAMBA,ACOBAMBA,090201,2021-06,3
1374,HUANCAVELICA,ACOBAMBA,ACOBAMBA,090201,2021-07,5
1375,HUANCAVELICA,ACOBAMBA,ACOBAMBA,090201,2021-08,2
1376,HUANCAVELICA,ACOBAMBA,ACOBAMBA,090201,2021-09,3
1377,HUANCAVELICA,ACOBAMBA,ANDABAMBA,090202,2021-07,1
1378,HUANCAVELICA,ACOBAMBA,ANDABAMBA,090202,2021-08,1
1379,HUANCAVELICA,ACOBAMBA,ANDABAMBA,090202,2021-09,1
1380,HUANCAVELICA,ACOBAMBA,ANTA,090203,2021-07,2
1381,HUANCAVELICA,ACOBAMBA,ANTA,090203,2021-08,3
1382,HUANCAVELICA,ACOBAMBA,ANTA,090203,2021-09,1
1383,HUANCAVELICA,ACOBAMBA,CAJA,090204,2021-07,1
1384,HUANCAVELICA,ACOBAMBA,CAJA,090204,2021-08,3
1385,HUANCAVELICA,ACOBAMBA,MARCAS,090205,2021-07,2
1386,HUANCAVELICA,ACOBAMBA,MARCAS,090205,2021-08,2
1387,HUANCAVELICA,ACOBAMBA,PAUCARA,090206,2021-06,3
1388,HUANCAVELICA,ACOBAMBA,PAUCARA,090206,2021-07,5
1389,HUANCAVELICA,ACOBAMBA,PAUCARA,090206,2021-08,4
1390,HUANCAVELICA,ACOBAMBA,PAUCARA,090206,2021-09,1
1391,HUANCAVELICA,ACOBAMBA,POMACOCHA,090207,2021-07,2
1392,HUANCAVELICA,ACOBAMBA,POMACOCHA,090207,2021-08,3
1393,HUANCAVELICA,ACOBAMBA,POMACOCHA,090207,2021-09,1
1394,HUANCAVELICA,ACOBAMBA,ROSARIO,090208,2021-07,2
1395,HUANCAVELICA,ACOBAMBA,ROSARIO,090208,2021-08,1
1396,HUANCAVELICA,ACOBAMBA,ROSARIO,090208,2021-09,2
1397,HUANCAVELICA,ANGARAES,ANCHONGA,090302,2021-07,3
1398,HUANCAVELICA,ANGARAES,CALLANMARCA,090303,2021-07,2
1399,HUANCAVELICA,ANGARAES,CCOCHACCASA,090304,2021-07,1
1400,HUANCAVELICA,ANGARAES,CCOCHACCASA,090304,2021-08,2
1401,HUANCAVELICA,ANGARAES,CCOCHACCASA,090304,2021-09,1
1402,HUANCAVELICA,ANGARAES,CHINCHO,090305,2021-07,2
1403,HUANCAVELICA,ANGARAES,CONGALLA,090306,2021-07,1
1404,HUANCAVELICA,ANGARAES,CONGALLA,090306,2021-08,3
1405,HUANCAVELICA,ANGARAES,HUANCA-HUANCA,090307,2021-07,1
1406,HUANCAVELICA,ANGARAES,HUAYLLAY GRANDE,090308,2021-07,3
1407,HUANCAVELICA,ANGARAES,JULCAMARCA,090309,2021-07,2
1408,HUANCAVELICA,ANGARAES,JULCAMARCA,090309,2021-08,2
1409,HUANCAVELICA,ANGARAES,JULCAMARCA,090309,2021-09,1
1410,HUANCAVELICA,ANGARAES,LIRCAY,090301,2021-06,3
1411,HUANCAVELICA,ANGARAES,LIRCAY,090301,2021-07,6
1412,HUANCAVELICA,ANGARAES,LIRCAY,090301,2021-08,6
1413,HUANCAVELICA,ANGARAES,LIRCAY,090301,2021-09,5
1414,HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,090310,2021-07,1
1415,HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,090310,2021-08,1
1416,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,090311,2021-07,1
1417,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,090311,2021-08,1
1418,HUANCAVELICA,ANGARAES,SECCLLA,090312,2021-07,2
1419,HUANCAVELICA,ANGARAES,SECCLLA,090312,2021-08,4
1420,HUANCAVELICA,CASTROVIRREYNA,ARMA,090402,2021-07,2
1421,HUANCAVELICA,CASTROVIRREYNA,ARMA,090402,2021-08,2
1422,HUANCAVELICA,CASTROVIRREYNA,AURAHUA,090403,2021-07,2
1423,HUANCAVELICA,CASTROVIRREYNA,AURAHUA,090403,2021-08,1
1424,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,090404,2021-07,2
1425,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,090404,2021-08,1
1426,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,090401,2021-06,3
1427,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,090401,2021-07,4
1428,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,090401,2021-08,3
1429,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,090401,2021-09,4
1430,HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,090405,2021-07,2
1431,HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,090405,2021-08,1
1432,HUANCAVELICA,CASTROVIRREYNA,COCAS,090406,2021-07,1
1433,HUANCAVELICA,CASTROVIRREYNA,HUACHOS,090407,2021-07,1
1434,HUANCAVELICA,CASTROVIRREYNA,HUACHOS,090407,2021-08,2
1435,HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,090408,2021-07,1
1436,HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,090408,2021-08,1
1437,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,090409,2021-07,1
1438,HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,090410,2021-07,1
1439,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,090411,2021-07,1
1440,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,090411,2021-08,1
1441,HUANCAVELICA,CASTROVIRREYNA,TANTARA,090412,2021-07,1
1442,HUANCAVELICA,CASTROVIRREYNA,TANTARA,090412,2021-08,2
1443,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,090413,2021-07,2
1444,HUANCAVELICA,CHURCAMPA,ANCO,090502,2021-07,2
1445,HUANCAVELICA,CHURCAMPA,ANCO,090502,2021-08,5
1446,HUANCAVELICA,CHURCAMPA,ANCO,090502,2021-09,2
1447,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,090503,2021-07,2
1448,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,090503,2021-08,1
1449,HUANCAVELICA,CHURCAMPA,CHURCAMPA,090501,2021-06,2
1450,HUANCAVELICA,CHURCAMPA,CHURCAMPA,090501,2021-07,4
1451,HUANCAVELICA,CHURCAMPA,CHURCAMPA,090501,2021-08,3
1452,HUANCAVELICA,CHURCAMPA,CHURCAMPA,090501,2021-09,4
1453,HUANCAVELICA,CHURCAMPA,COSME,090511,2021-07,1
1454,HUANCAVELICA,CHURCAMPA,COSME,090511,2021-08,3
1455,HUANCAVELICA,CHURCAMPA,EL CARMEN,090504,2021-08,3
1456,HUANCAVELICA,CHURCAMPA,LOCROJA,090506,2021-07,2
1457,HUANCAVELICA,CHURCAMPA,LOCROJA,090506,2021-08,1
1458,HUANCAVELICA,CHURCAMPA,PACHAMARCA,090510,2021-07,1
1459,HUANCAVELICA,CHURCAMPA,PACHAMARCA,090510,2021-08,3
1460,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,090507,2021-07,2
1461,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,090507,2021-08,4
1462,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,090507,2021-09,2
1463,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,090508,2021-07,1
1464,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,090509,2021-07,2
1465,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,090509,2021-08,3
1466,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,090509,2021-09,1
1467,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,090102,2021-07,2
1468,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,090102,2021-08,2
1469,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,090102,2021-09,1
1470,HUANCAVELICA,HUANCAVELICA,ACORIA,090103,2021-07,3
1471,HUANCAVELICA,HUANCAVELICA,ACORIA,090103,2021-08,3
1472,HUANCAVELICA,HUANCAVELICA,ACORIA,090103,2021-09,3
1473,HUANCAVELICA,HUANCAVELICA,ASCENSION,090118,2021-06,4
1474,HUANCAVELICA,HUANCAVELICA,ASCENSION,090118,2021-07,5
1475,HUANCAVELICA,HUANCAVELICA,ASCENSION,090118,2021-08,5
1476,HUANCAVELICA,HUANCAVELICA,ASCENSION,090118,2021-09,4
1477,HUANCAVELICA,HUANCAVELICA,CONAYCA,090104,2021-07,1
1478,HUANCAVELICA,HUANCAVELICA,CONAYCA,090104,2021-08,4
1479,HUANCAVELICA,HUANCAVELICA,CONAYCA,090104,2021-09,1
1480,HUANCAVELICA,HUANCAVELICA,CUENCA,090105,2021-08,2
1481,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,090106,2021-07,2
1482,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,090106,2021-08,2
1483,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101,2021-06,4
1484,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101,2021-07,5
1485,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101,2021-08,6
1486,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101,2021-09,5
1487,HUANCAVELICA,HUANCAVELICA,HUANDO,090119,2021-06,3
1488,HUANCAVELICA,HUANCAVELICA,HUANDO,090119,2021-07,3
1489,HUANCAVELICA,HUANCAVELICA,HUANDO,090119,2021-08,1
1490,HUANCAVELICA,HUANCAVELICA,HUANDO,090119,2021-09,1
1491,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,090107,2021-07,1
1492,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,090107,2021-08,1
1493,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,090108,2021-07,2
1494,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,090108,2021-08,4
1495,HUANCAVELICA,HUANCAVELICA,LARIA,090109,2021-07,1
1496,HUANCAVELICA,HUANCAVELICA,LARIA,090109,2021-08,3
1497,HUANCAVELICA,HUANCAVELICA,MANTA,090110,2021-07,2
1498,HUANCAVELICA,HUANCAVELICA,MANTA,090110,2021-08,1
1499,HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,090111,2021-07,2
1500,HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,090111,2021-08,1
1501,HUANCAVELICA,HUANCAVELICA,MOYA,090112,2021-07,2
1502,HUANCAVELICA,HUANCAVELICA,MOYA,090112,2021-08,1
1503,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,090113,2021-07,1
1504,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,090113,2021-08,2
1505,HUANCAVELICA,HUANCAVELICA,PALCA,090114,2021-07,1
1506,HUANCAVELICA,HUANCAVELICA,PALCA,090114,2021-08,3
1507,HUANCAVELICA,HUANCAVELICA,PALCA,090114,2021-09,1
1508,HUANCAVELICA,HUANCAVELICA,PILCHACA,090115,2021-07,1
1509,HUANCAVELICA,HUANCAVELICA,PILCHACA,090115,2021-08,1
1510,HUANCAVELICA,HUANCAVELICA,VILCA,090116,2021-07,2
1511,HUANCAVELICA,HUANCAVELICA,VILCA,090116,2021-08,1
1512,HUANCAVELICA,HUANCAVELICA,YAULI,090117,2021-06,4
1513,HUANCAVELICA,HUANCAVELICA,YAULI,090117,2021-07,5
1514,HUANCAVELICA,HUANCAVELICA,YAULI,090117,2021-08,4
1515,HUANCAVELICA,HUANCAVELICA,YAULI,090117,2021-09,3
1516,HUANCAVELICA,HUAYTARA,AYAVI,090602,2021-07,1
1517,HUANCAVELICA,HUAYTARA,AYAVI,090602,2021-08,2
1518,HUANCAVELICA,HUAYTARA,CORDOVA,090603,2021-07,2
1519,HUANCAVELICA,HUAYTARA,CORDOVA,090603,2021-08,1
1520,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,090604,2021-07,1
1521,HUANCAVELICA,HUAYTARA,HUAYTARA,090601,2021-06,3
1522,HUANCAVELICA,HUAYTARA,HUAYTARA,090601,2021-07,3
1523,HUANCAVELICA,HUAYTARA,HUAYTARA,090601,2021-08,5
1524,HUANCAVELICA,HUAYTARA,HUAYTARA,090601,2021-09,5
1525,HUANCAVELICA,HUAYTARA,LARAMARCA,090605,2021-07,1
1526,HUANCAVELICA,HUAYTARA,LARAMARCA,090605,2021-08,2
1527,HUANCAVELICA,HUAYTARA,OCOYO,090606,2021-07,1
1528,HUANCAVELICA,HUAYTARA,OCOYO,090606,2021-08,2
1529,HUANCAVELICA,HUAYTARA,PILPICHACA,090607,2021-07,3
1530,HUANCAVELICA,HUAYTARA,QUERCO,090608,2021-07,2
1531,HUANCAVELICA,HUAYTARA,QUERCO,090608,2021-08,1
1532,HUANCAVELICA,HUAYTARA,QUERCO,090608,2021-09,1
1533,HUANCAVELICA,HUAYTARA,QUITO-ARMA,090609,2021-07,1
1534,HUANCAVELICA,HUAYTARA,QUITO-ARMA,090609,2021-08,1
1535,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,090610,2021-07,2
1536,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,090610,2021-08,2
1537,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,090610,2021-09,1
1538,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,090611,2021-07,2
1539,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,090611,2021-08,1
1540,HUANCAVELICA,HUAYTARA,SAN ISIDRO,090612,2021-07,1
1541,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,090613,2021-07,1
1542,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,090613,2021-08,4
1543,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,090614,2021-07,1
1544,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,090614,2021-08,1
1545,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,090615,2021-07,1
1546,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,090615,2021-08,2
1547,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,090615,2021-09,2
1548,HUANCAVELICA,HUAYTARA,TAMBO,090616,2021-07,1
1549,HUANCAVELICA,HUAYTARA,TAMBO,090616,2021-08,1
1550,HUANCAVELICA,HUAYTARA,TAMBO,090616,2021-09,2
1551,HUANCAVELICA,TAYACAJA,ACOSTAMBO,090702,2021-07,2
1552,HUANCAVELICA,TAYACAJA,ACOSTAMBO,090702,2021-08,2
1553,HUANCAVELICA,TAYACAJA,ACRAQUIA,090703,2021-07,2
1554,HUANCAVELICA,TAYACAJA,ACRAQUIA,090703,2021-08,3
1555,HUANCAVELICA,TAYACAJA,AHUAYCHA,090704,2021-07,2
1556,HUANCAVELICA,TAYACAJA,AHUAYCHA,090704,2021-08,2
1557,HUANCAVELICA,TAYACAJA,ANDAYMARCA,090720,2021-07,1
1558,HUANCAVELICA,TAYACAJA,COLCABAMBA,090705,2021-06,3
1559,HUANCAVELICA,TAYACAJA,COLCABAMBA,090705,2021-07,2
1560,HUANCAVELICA,TAYACAJA,COLCABAMBA,090705,2021-08,3
1561,HUANCAVELICA,TAYACAJA,COLCABAMBA,090705,2021-09,4
1562,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,090706,2021-07,2
1563,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,090706,2021-08,4
1564,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,090706,2021-09,1
1565,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,090707,2021-07,2
1566,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,090707,2021-08,1
1567,HUANCAVELICA,TAYACAJA,HUARIBAMBA,090709,2021-07,2
1568,HUANCAVELICA,TAYACAJA,HUARIBAMBA,090709,2021-08,2
1569,HUANCAVELICA,TAYACAJA,PAMPAS,090701,2021-06,3
1570,HUANCAVELICA,TAYACAJA,PAMPAS,090701,2021-07,5
1571,HUANCAVELICA,TAYACAJA,PAMPAS,090701,2021-08,5
1572,HUANCAVELICA,TAYACAJA,PAMPAS,090701,2021-09,4
1573,HUANCAVELICA,TAYACAJA,PAZOS,090711,2021-07,2
1574,HUANCAVELICA,TAYACAJA,PAZOS,090711,2021-08,4
1575,HUANCAVELICA,TAYACAJA,PICHOS,090722,2021-07,1
1576,HUANCAVELICA,TAYACAJA,PICHOS,090722,2021-08,2
1577,HUANCAVELICA,TAYACAJA,QUICHUAS,090719,2021-07,2
1578,HUANCAVELICA,TAYACAJA,QUICHUAS,090719,2021-08,2
1579,HUANCAVELICA,TAYACAJA,QUISHUAR,090713,2021-07,1
1580,HUANCAVELICA,TAYACAJA,ROBLE,090721,2021-07,1
1581,HUANCAVELICA,TAYACAJA,ROBLE,090721,2021-09,1
1582,HUANCAVELICA,TAYACAJA,SALCABAMBA,090714,2021-07,2
1583,HUANCAVELICA,TAYACAJA,SALCABAMBA,090714,2021-08,3
1584,HUANCAVELICA,TAYACAJA,SALCAHUASI,090715,2021-07,2
1585,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,090716,2021-07,1
1586,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,090716,2021-08,3
1587,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,090723,2021-07,1
1588,HUANCAVELICA,TAYACAJA,SURCUBAMBA,090717,2021-06,2
1589,HUANCAVELICA,TAYACAJA,SURCUBAMBA,090717,2021-07,5
1590,HUANCAVELICA,TAYACAJA,SURCUBAMBA,090717,2021-08,1
1591,HUANCAVELICA,TAYACAJA,SURCUBAMBA,090717,2021-09,2
1592,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,090718,2021-07,2
1593,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,090718,2021-08,1
1594,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,090718,2021-09,1
1595,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,090710,2021-07,1
1596,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,090710,2021-08,3
1597,HUANUCO,AMBO,AMBO,100201,2021-08,4
1598,HUANUCO,AMBO,HUACAR,100205,2021-08,3
1599,HUANUCO,AMBO,SAN RAFAEL,100207,2021-08,4
1600,HUANUCO,DOS DE MAYO,CHUQUIS,100307,2021-08,1
1601,HUANUCO,DOS DE MAYO,CHUQUIS,100307,2021-09,1
1602,HUANUCO,DOS DE MAYO,LA UNION,100301,2021-06,2
1603,HUANUCO,DOS DE MAYO,LA UNION,100301,2021-08,3
1604,HUANUCO,DOS DE MAYO,LA UNION,100301,2021-09,4
1605,HUANUCO,DOS DE MAYO,MARIAS,100311,2021-08,1
1606,HUANUCO,DOS DE MAYO,PACHAS,100313,2021-08,3
1607,HUANUCO,DOS DE MAYO,PACHAS,100313,2021-09,2
1608,HUANUCO,DOS DE MAYO,QUIVILLA,100316,2021-08,2
1609,HUANUCO,DOS DE MAYO,RIPAN,100317,2021-08,2
1610,HUANUCO,DOS DE MAYO,SHUNQUI,100321,2021-08,2
1611,HUANUCO,DOS DE MAYO,SILLAPATA,100322,2021-08,2
